Customer_ID,Customer_Name,Customer_Type_Of_Channel,Customer_City,Customer_Region,percteage_gap_in_Revenue_Between_Recommendation_and_Actual_Orders,percteage_gap_in_Quantiy_Between_Recommendation_and_Actual_Orders,percteage_gap_in_Number_OF_SKU_Recommendation_and_Actual_Orders,Number_of_days_since_last_order,Total_Net_Revenue_of_Orders_in_Last_30Days,Unique_SKU_per_Order_in_Last_30_days,Volume_of_BEER_per_Order_in_Last_6_Months,Average_Monthly_Net_Revenue_of_Orders_in_Last_6_Months,Average_Unique_SKU_per_Order_in_Last_6_Months,Average_volume_of_BEER_per_Order_in_Last_6_Months
0010Y00001gMoHoQAK,Mityana Pub A2,Mainstream,East,East,73.49235815693189,16.770173368788363,-33.33333333333334,9,163184.13104793796,3,0.47500000000000003,196064.48511661688,2.25,0.625
0010Y00001gMoHrQAK,Munabugerere Store B2,Reseller,East,East,87.5755324214744,74.85191697806243,-20.0,11,836507.0441426567,4,2.8,3326325.2845671843,3.3333333333333335,9.833333333333334
0010Y00001gMoHtQAK,Nalongo Malibano B1,Reseller,East,East,61.39777813199257,53.84874140752337,-20.68965517241378,5,2831027.8896985687,5,10.25,6134237.669869463,4.142857142857143,22.244
0010Y00001gMoI1QAK,Rockie GardensB2,Mainstream,East,East,60.97294959959887,22.67071232648003,-7.142857142857153,16,99327.864187551,3,0.30000000000000004,128447.92338823527,2.8,0.37320000000000003
0010Y00001gMoI9QAK,Sonkos Depot B2,Reseller,Kampala,East,53.89759987502734,9.033353383997564,-7.692307692307693,1,7341998.057495867,4,25.55,8071087.954345122,3.7142857142857144,28.386428571428574
0010Y00001gMoIKQA0,Sparks B2,Mainstream,East,East,58.01301711854159,32.56368151826274,-20.0,9,149684.6450282139,4,0.441,221964.43755859937,3.3333333333333335,0.6565
0010Y00001gMoIWQA0,Jenny B2,Reseller,East,East,69.4887080320854,52.29753807724073,-16.66666666666667,1,5882209.262852789,7,18.787,12331039.166023284,6.0,39.47971428571429
0010Y00001gMoIXQA0,Star C2,Mainstream,East,East,23.210024792190083,18.09666691052074,-11.111111111111114,9,243845.14470425603,5,0.766,297723.10296316707,4.5,0.8903
0010Y00001gMoIqQAK,Rizz C2,Mainstream,East,East,25.481354096325305,4.7542045894569895,-20.0,29,187798.2310393119,3,0.541,197172.2008618178,2.5,0.5665
0010Y00001gMoIwQAK,Juice party C1,Mainstream,East,East,17.108434459415435,9.35441413541784,-11.111111111111114,14,160542.142364004,5,0.5,177109.71894852348,4.5,0.4771
0010Y00001gMoJ5QAK,Mujjakukirizza C2,Low End,East,East,55.26561824817715,36.925582109882114,-3.448275862068968,5,144517.280516705,5,0.46599999999999997,229121.86168482594,4.833333333333333,0.7526666666666667
0010Y00001gMoJ6QAK,MUSSY HOTEL C1,Mainstream,East,East,29.809550414072234,27.32005192501424,-19.999999999999986,9,181736.0163640977,5,0.541,250049.73335505964,4.166666666666667,0.7253666666666666
0010Y00001gMoJ7QAK,NdiwalanaB2,Low End,East,East,52.47654946864889,32.047044988501995,-7.142857142857139,5,144517.280516705,5,0.46599999999999997,212672.54748855575,4.666666666666667,0.6390666666666667
0010Y00001gMoJEQA0,Star Inn C2,Mainstream,East,East,27.20331658672275,6.214209368336839,0.0,2,215124.69890147555,5,0.7250000000000001,229378.77630776935,5.0,0.7314
0010Y00001gMoJcQAK,Mad House B2,Mainstream,East,East,98.28187771613447,95.88462437059378,-30.434782608695656,14,18547.71585344271,5,0.066,450693.1450172114,3.8333333333333335,1.2265333333333335
0010Y00001gMoKHQA0,Ezra Depot B2,Reseller,East,East,24.372349812434123,6.456154400076272,0.0,10,6744732.094294283,4,21.55,7210236.067416691,4.0,23.15285714285714
0010Y00001gMoKPQA0,Lyna Distriboters C3,Reseller,East,East,45.11921528705472,40.149573014577314,-25.0,4,487045.6699786891,6,1.502,813771.4207073495,4.8,2.4742
0010Y00001gMoKyQAK,Cathy'S Bar B2,Mainstream,East,East,47.3388027324536,10.246801025829981,-61.53846153846155,22,295914.96814815584,7,0.9510000000000001,329698.51941802865,4.333333333333333,0.9991666666666666
0010Y00001gMoL0QAK,Code Ya MbokaB2,Mainstream,East,East,70.18689602064664,60.73891272185814,-93.10344827586206,2,450590.7858731714,8,1.4240000000000002,1147677.8080061793,4.142857142857143,3.5021714285714287
0010Y00001gMoL5QAK,Ewaffe PubB1,Low End,East,East,59.278731006932276,50.993217860989205,-7.142857142857139,7,129367.66824585461,5,0.451,263979.111868425,4.666666666666667,0.8173333333333334
0010Y00001gMoLNQA0,Namanda Depot C3,Reseller,East,East,25.402813826865923,11.782957613801756,-6.521739130434781,7,13093742.156493306,7,43.938,14842644.68896075,6.571428571428571,50.25671428571428
0010Y00001gMoPGQA0,Susan'S Joint C1,Mainstream,East,East,56.937637082081146,34.074222103030536,-7.142857142857139,7,129367.66824585461,5,0.451,196232.29694465463,4.666666666666667,0.6101666666666666
0010Y00001gMoPMQA0,Valley Pork Joint B1,Low End,East,East,8.323008848516636,14.157357848249518,-23.52941176470587,22,176721.87031736894,7,0.5920000000000001,205867.23088621206,5.666666666666667,0.6466666666666667
0010Y00001gMoPRQA0,Chapters Bar B1,Mainstream,East,East,91.23433013023906,26.15605605330336,0.0,4,1000036.4439155334,5,3.141,1354256.5449069156,5.0,3.0894000000000004
0010Y00001gMoQ0QAK,Wewumulile B1,Low End,East,East,38.93264712257419,25.81434777506219,-35.48387096774192,7,166524.32655237408,7,0.583,224469.7209744235,5.166666666666667,0.7098333333333334
0010Y00001gWSQXQA4,AMOOTI  STOCKIST,Reseller,East,West,21.351603041119404,26.34819109363916,-25.0,6,14117947.043897526,5,47.198,19168500.072885852,4.0,67.19185714285715
0010Y00001gWSyrQAG,BAJUKU STOCKIST,Reseller,East,West,85.33037656240906,75.74059893724271,0.0,10,326771.41398827254,3,1.0750000000000002,1346988.7947478134,3.0,4.7614
0010Y00001gWTUdQAO,St Bernard's shop B2,Low End,East,West,27.330243492133462,10.3658010033664,-5.0,11,946011.2420839614,7,3.145,1055413.2827354108,6.666666666666667,3.512333333333333
0010Y00001gWTWWQA4,Rose Shop B2,Low End,East,West,66.16659835746027,54.967922692299766,-7.142857142857139,3,226583.6343652453,5,0.776,503160.52003779256,4.666666666666667,1.675
0010Y00001gWTXlQAO,Francis OkelloA3,Low End,west,West,85.99701842728703,43.87439387611528,-20.0,27,229551.2784061648,3,0.75,408995.6336497849,2.5,1.4745000000000001
0010Y00001gWTb9QAG,Muhumuza Stockist,Reseller,East,West,74.31047307932684,62.41250015331286,-7.142857142857153,20,1368299.934129543,3,4.5,3640305.7923793816,2.8,13.209999999999999
0010Y00001gWU90QAG,MAX STOCKIST,Reseller,East,West,97.53688439412365,94.49714004756744,0.0,14,127220.8354494652,3,0.45,2311903.9290328785,3.0,7.606999999999999
0010Y00001gWU9yQAG,BROWN STOCKIST,Reseller,East,West,58.71243611543415,15.319091168274923,-50.0,14,1367704.260740592,5,4.785,1615127.0452923996,3.3333333333333335,5.565833333333333
0010Y00001gWUA3QAO,PIUS STOCKIST,Reseller,East,West,45.01963001327028,15.51372664835688,-26.31578947368422,15,1514943.844773163,4,4.882000000000001,1793124.2374341276,3.1666666666666665,6.352166666666666
0010Y00001gWUA9QAO,MUNYARWANDA STOCKIST,Reseller,East,West,58.82643536818922,23.726030766585225,0.0,7,35312685.721581735,6,120.013,46297165.43729003,6.0,157.38057142857141
0010Y00001gWUCXQA4,Wanseko Depot,Reseller,East,West,48.03186884245119,6.60994615541216,0.0,3,9880561.377049431,5,31.091,10579886.15521291,5.0,33.641714285714286
0010Y00001gWUE6QAO,Asaba stockist,Reseller,East,West,56.87693177346216,18.83427872733239,-13.513513513513516,3,5916349.876995806,6,18.582,7289222.327145295,5.285714285714286,23.052142857142858
0010Y00001gWUEJQA4,Emirembe stockistC2,Reseller,East,West,39.43157212588266,7.825425163733385,-23.52941176470587,3,5597915.9066405725,7,17.519000000000002,6073167.049139499,5.666666666666667,19.645500000000002
0010Y00001gWUJnQAO,Magret Ntooma,Reseller,East,West,42.12487370005787,10.473344764862688,-19.512195121951223,1,10926881.21992527,7,39.047,12205170.8412722,5.857142857142857,41.96671428571428
0010Y00001gWUnDQAW,Sauti shop,Low End,East,West,69.86781593220913,25.1041757684128,-20.0,17,183882.13731400593,3,0.6160000000000001,245517.2090040955,2.5,0.8358333333333333
0010Y00001gWV7bQAG,kyahurwa stockist,Reseller,East,West,43.40630198988814,3.932098492440332,-16.66666666666667,1,46120710.07708253,7,151.867,48008449.60005008,6.0,165.40342857142858
0010Y00001gWV8MQAW,IRUMBA KAIGO STOCKIST,Reseller,East,West,58.91507669646478,20.901146307109798,-23.5294117647059,3,32462092.77008905,6,119.549,41039902.924670205,4.857142857142857,141.14814285714286
0010Y00001gYY8WQAW,Big boys B2,Mainstream,West,West,67.20823874807292,36.750813656879764,0.0,18,385728.652170665,4,1.48,609855.5166830563,4.0,2.088857142857143
0010Y00001gZB5wQAG,No stress Bar B2,Low End,West,West,78.08868107556799,58.21915907058641,-37.5,11,276329.4846225474,11,1.05,661378.4655253605,8.0,2.190857142857143
0010Y00001gZFrKQAW,Christine Bar B2,Low End,West,West,69.62896235706548,52.18618804003832,-52.17391304347828,11,236769.3143862,10,0.7000000000000001,495190.20693113917,6.571428571428571,1.6058571428571429
0010Y00001gqecjQAA,JJ parking C2,Mainstream,East,East,61.06708074574807,35.11936787410532,-11.111111111111114,3,144517.280516705,5,0.46599999999999997,222743.32999142644,4.5,0.7015000000000001
0010Y00001gsanwQAA,Havaron Entreprises C3,Reseller,West,West,60.76886389597397,17.317113740218645,-16.666666666666657,1,9415221.184385516,6,33.977000000000004,11387146.252737032,5.142857142857143,42.15371428571429
0010Y00001gsh4CQAQ,Musigunzi's barB2,Low End,East,East,40.17245942642797,21.626759939226204,-4.347826086956516,7,178035.21864444506,4,0.585,227163.27474325334,3.8333333333333335,0.7325
0010Y00001gtc1hQAA,Maiso and Sons Dipot C3,Reseller,West,West,41.090615811967574,0.986268887933818,-27.272727272727266,2,16402472.613519395,6,58.715,16565856.502220556,4.714285714285714,59.887142857142855
0010Y00001gtis8QAA,Green Pub B3,Low End,West,West,74.27693343840853,32.99862621318263,-20.0,7,253739.99433219054,4,0.8700000000000001,378708.6443026252,3.3333333333333335,1.337
0010Y00001gtkQyQAI,Ambius Dipot C3,Reseller,West,West,67.88925946614873,44.03398530799767,0.0,7,3293719.7836493077,4,11.55,5885214.092473137,4.0,21.536571428571428
0010Y00001hWodIQAS,Pentagon Bar B3,Low End,East,East,39.99999999999999,3.2402086329356337,-4.347826086956516,13,198008.47735958418,4,0.755,204639.2148660455,3.8333333333333335,0.7708333333333334
0010Y00001hX2rxQAC,Las Vegas BugiriB2,Low End,East,East,19.937052574328177,17.740659883646316,-26.31578947368422,12,295421.7865386573,4,1.0750000000000002,359134.6418787106,3.1666666666666665,1.2075000000000002
0010Y00001hY3uKQAS,Africana C1,Mainstream,East,East,44.05122299249712,1.4056812663987586,0.0,2,265227.9130743344,4,0.9550000000000001,269009.32678582816,4.0,0.977857142857143
0010Y00001hY7EPQA0,Relax Pub B2,Low End,East,East,41.142453406324826,47.840831071488935,-9.375,9,286839.4342965598,5,1.021,549930.9904452265,4.571428571428571,1.9297142857142855
0010Y00001hYE3RQAW,SANDAY C3,Reseller,East,East,82.25104975965866,67.4493847110896,-29.62962962962962,9,920634.8024785249,5,3.396,2828317.6656023897,3.857142857142857,10.410885714285714
0010Y00001hYW00QAG,Taitika's shopB1,Low End,East,East,62.15456873948619,62.66644481363299,-6.060606060606062,2,251632.26572674722,5,0.895,674010.9921774477,4.714285714285714,2.213142857142857
0010Y00001hZEDmQAO,kalooli,Reseller,West,West,71.5748614963647,72.3256851353643,-40.0,12,5376864.182832779,9,17.709,19429077.862027716,6.428571428571429,63.54371428571428
0010Y00001hZEjqQAG,Citezens Bar and shop C2,Low End,West,West,41.545818808496875,25.316211418993674,-6.060606060606062,16,426111.14191986364,5,1.46,570553.7306234526,4.714285714285714,2.000571428571429
0010Y00001hZEjtQAG,Lion's BarC2,Low End,West,West,74.47383838448656,62.9814934537467,-13.513513513513516,7,214677.21745973057,6,0.7230000000000001,579918.6339176031,5.285714285714286,2.0242857142857145
0010Y00001hZEqcQAG,Muhangi Stockist Bwindi,Reseller,West,West,49.024453340991876,56.361834976593734,-3.7037037037036953,14,1502035.0993716675,4,5.075,3442021.67658979,3.857142857142857,11.507857142857144
0010Y00001hZEqfQAG,Guad Stockist Kanyantologo,Reseller,West,West,23.961241732886222,23.21473796259717,-9.375,12,4677590.921688112,5,17.55,6091782.1956635555,4.571428571428571,22.885714285714283
0010Y00001hZEtyQAG,Ssendege & Sons,Reseller,West,West,50.09106734662235,50.733213749593446,-29.032258064516128,15,2554234.049375397,10,8.536999999999999,5184494.958516438,7.75,16.74775
0010Y00001hZEz3QAG,kibirango Stockist,Reseller,Nakaseke District,West,54.47848571753816,8.671926084142996,0.0,17,5482098.062506968,3,18.5,6002642.810093391,3.0,19.28
0010Y00001hZFNcQAO,KIRIZE  STORES,Reseller,West,West,74.59011887640683,57.125341351709835,-28.571428571428555,21,516101.377777896,3,1.75,1203744.5755815436,2.3333333333333335,4.15
0010Y00001hZFbrQAG,Deuse  RwebisengoA1,Reseller,Ntoroko District,West,91.35297358965292,73.60637821125339,0.0,11,5176322.844976666,3,16.25,19612021.746798247,3.0,63.07857142857143
0010Y00001hZFloQAG,John  RwebisengoA2,Low End,Ntoroko District,West,62.014154820238915,26.459267421046334,-5.0,5,9342336.574245235,3,30.45,12703621.85230513,2.857142857142857,41.18928571428571
0010Y00001hZFsWQAW,Zone 2 Pride Pub,Low End,East,East,29.862508063015085,15.233127518798796,-11.111111111111114,13,144574.337653622,5,0.466,170555.23392783463,4.5,0.527
0010Y00001hZL2EQAW,David' s PubA2,Low End,East,East,47.990108947982115,26.90838957097347,-45.83333333333334,15,157221.5353168227,5,0.575,215102.0266128738,3.4285714285714284,0.7635714285714286
0010Y00001hZLDTQA4,mujapan bar C3,Low End,West,West,46.61913327567207,4.828438309012412,-71.42857142857142,7,110815.78292969486,4,0.385,116437.91586556337,2.3333333333333335,0.4043333333333334
0010Y00001hZRWdQAO,6thBar B3,Low End,East,East,79.84560782930595,45.99626026047036,-61.53846153846152,15,97259.23977305382,6,0.351,180097.23075134004,3.7142857142857144,0.6551428571428571
0010Y00001hZSwKQAW,Ott B2,Low End,East,East,53.49716119191689,50.75755702175061,-36.363636363636374,15,157221.5353168227,5,0.575,319280.53485540545,3.6666666666666665,1.0650000000000002
0010Y00001hZT6rQAG,Omee's bar A2,Low End,East,East,50.86006509895835,30.13893624557919,-56.52173913043478,15,305295.15828485636,6,1.061,437003.3061020163,3.8333333333333335,1.441
0010Y00001hZVnHQAW,"Blue zone bar, Abaita B1",Low End,East,East,40.85995572470652,37.90758033049197,-12.5,6,162331.8426914146,3,0.55,261435.84604278443,2.6666666666666665,0.8413333333333334
0010Y00001hZVqLQAW,Good life Bar B2,Low End,East,East,51.44460748943792,29.165076766634385,-14.285714285714292,13,124411.43027728202,4,0.445,175635.72401625768,3.5,0.606
0010Y00001hZW09QAG,Tabu stockists C2,Reseller,East,East,21.05422417338329,35.019028743897536,0.0,12,2340175.3548096353,4,7.920000000000001,3601324.0639118114,4.0,12.871571428571428
0010Y00001hZWwfQAG,Mega Inn C2,Mainstream,East,East,25.0,3.504745023463272,-9.090909090909093,13,140816.48279705236,4,0.51,145930.9919760226,3.6666666666666665,0.5093333333333333
0010Y00001hZYF8QAO,Happy wallet B2,Mainstream,East,East,45.45454545454545,10.606115232526022,-9.090909090909093,13,248822.86055456405,4,0.89,278344.38698104146,3.6666666666666665,0.9072333333333334
0010Y00001hZaq2QAC,Beverly Hills Gardens C2,Mainstream,East,East,79.69703522148238,57.70230368072643,0.0,13,108006.37775751168,3,0.38,255348.13277359738,3.0,0.9426666666666667
0010Y00001hZypIQAS,VIP pub B2,Low End,East,East,45.45454545454545,7.014729041283161,-20.0,14,213711.85331261464,4,0.79,229834.0921192749,3.3333333333333335,0.8024999999999999
0010Y00001ha4OvQAI,Jose Bar C1,Low End,West,West,60.980223692222076,8.733437397105618,-27.272727272727266,7,194337.97722367613,6,0.676,212934.47641854433,4.714285714285714,0.7248571428571429
0010Y00001ha62VQAQ,Unique Bar C2,Mainstream,East,East,53.97959009027136,31.25283073535762,-4.347826086956516,7,157221.5353168227,4,0.575,228695.28592748023,3.8333333333333335,0.8261666666666666
0010Y00001hzVB8QAM,Alitona Inn C2,Mainstream,East,East,63.462055222220414,32.805899928818306,-9.090909090909093,7,157221.5353168227,4,0.575,233981.16077195908,3.6666666666666665,0.8458333333333333
0010Y00001hzWtTQAU,Basalilwa's Pub C2,Mainstream,East,East,42.844556027672525,12.565638336659205,-4.347826086956516,7,205928.18990635927,4,0.735,235523.1810340993,3.8333333333333335,0.8583333333333333
0010Y00001hzbq9QAA,Uganda stop overB2,Mainstream,East,East,51.40639704221988,25.135041070514717,-41.176470588235276,5,142963.31559344177,8,0.511,190961.58955766982,5.666666666666667,0.6098333333333333
0010Y00001hzbygQAA,Cactus Hotel Bar C1,Mainstream,West,West,44.96376004749528,0.780340125426406,-50.0,7,257497.84918876016,6,0.8260000000000001,259523.01138128323,4.0,0.8031428571428572
0010Y00001i0DIoQAM,Sky Veiw pamba B2,Low End,East,East,76.34630577992988,59.855007145142174,-30.232558139534888,12,102330.44295669961,8,0.30000000000000004,254902.13269353443,6.142857142857143,0.8027142857142858
0010Y00001i0ZBdQAM,pentagon B2,Low End,East,East,53.934507364329725,19.89771860618262,-65.51724137931035,7,205033.33974265394,8,0.71,255964.41970812486,4.833333333333333,0.8176666666666667
0010Y00001i0s8GQAQ,Hacienda C2,Mainstream,East,East,61.90241324929823,45.31898212008411,-50.0,8,158112.92786429217,6,0.526,289155.0559858294,4.0,0.8733333333333334
0010Y00001i1ATSQA2,Wafu Wafu C3,Mainstream,East,East,49.30988097220033,34.097445112681115,-16.129032258064512,1,163064.9963701477,6,0.532,247433.49730364556,5.166666666666667,0.8108333333333334
0011i000004lgPlAAI,Challenger barA2,Low End,East,East,50.48512722773878,16.972752118286735,-84.61538461538464,8,125965.39520054526,8,0.4,151715.72997337554,4.333333333333333,0.4801666666666667
0011i000004lgvzAAA,Rukundos bar B2,Low End,East,East,78.87928794287345,56.030528866844726,-15.384615384615387,17,153047.81388257717,3,0.466,348077.4499631658,2.6,1.0328
0011i000004lhRlAAI,wines and spirits B2,Low End,East,East,38.97538401633364,9.521050108252325,-29.729729729729712,2,1312663.7025112694,8,4.55,1450794.581592501,6.166666666666667,5.024333333333334
0011i000004ljZTAAY,Moments Bar Kaweeri B2,Low End,West,West,75.9952659616438,54.89298538055954,-23.52941176470587,6,292738.747926262,7,0.985,648987.1927815322,5.666666666666667,2.161
0011i000004ljoEAAQ,Kiss bar NakisungaA2,Low End,East,East,76.27479306631032,77.64436195807856,-19.148936170212764,11,307402.88689029973,8,1.036,1375057.5416986796,6.714285714285714,4.5001428571428574
0011i000004ljqAAAQ,Julius Stockist B2,Reseller,East,East,67.43053900605501,36.718104025088806,-6.521739130434781,6,1325168.8117750091,7,4.447,2094072.548490625,6.571428571428571,6.665714285714286
0011i000004ljqeAAA,New Pub Kyetume A2,Low End,East,East,47.28621472204663,24.65358916419254,-40.0,2,348391.3413383021,8,1.1520000000000001,462386.1143134019,5.714285714285714,1.4867142857142857
0011i000004lkTMAAY,krista Bar and Washing Bay B1,Mainstream,East,East,65.85199189672792,59.13199364575224,-20.0,11,294501.2890304995,6,0.932,720615.7464049858,5.0,2.1195
0011i000004ln6aAAA,England Pub B2,Low End,East,East,82.27760699162093,32.50961556151208,-50.0,3,129424.72538277162,5,0.451,191767.6517322729,3.3333333333333335,0.6921666666666667
0011i000004lo9rAAA,Brotherhood lounge A1,Mainstream,West,West,43.924413772518186,15.085573299467868,-44.117647058823536,15,611805.5403018082,7,2.082,720496.5799974884,4.857142857142857,2.270857142857143
0011i000004lqDVAAY,Potland Bar B2,Mainstream,West,West,59.425470965518585,40.91896437941189,-33.33333333333334,2,582798.5269224594,6,1.8820000000000001,986439.2538159405,4.5,3.097166666666667
0011i000004lqSfAAI,Musawo Living C1,Mainstream,West,West,69.10990780959476,33.89041976318343,-20.0,5,4074637.618093892,7,12.809,6163460.127106838,5.833333333333333,20.758
0011i000004lteYAAQ,BABA JUDOSB1,Mainstream,East,East,73.47485044070518,33.61475076362942,-55.55555555555554,2,980613.5761199039,7,3.08,1477155.8251266663,4.5,4.5985000000000005
0011i000004lwCeAAI,WAZA BAR AND CAR WASH B2,Mainstream,East,East,48.136613972914226,32.93050349036828,0.0,27,154675.81772501557,5,0.47300000000000003,230620.21600654614,5.0,0.7025
0011i000004m0SKAAY,Happy Hour Bar B2,Low End,East,East,78.08377080668717,36.260469262541726,-31.25,5,434359.50393645983,7,1.49,681460.1533945663,5.333333333333333,2.1573333333333333
0011i000004m5yaAAA,Chebet Siyada B1,Low End,East,East,63.102553030002596,10.86636209698743,-45.83333333333334,7,210239.808445109,5,0.7110000000000001,235870.33289707478,3.4285714285714284,0.8772857142857143
0011i000004m7qTAAQ,All Seasonz Bar C2,Mainstream,East,East,55.951597285535236,11.818285856239655,-20.68965517241378,11,134438.8714295004,5,0.4,152456.63200686732,4.142857142857143,0.4878571428571429
0011i000004mEWIAA2,Servcon consults enterprises,Reseller,East,East,57.67387538567017,41.648145785699136,-4.255319148936167,1,3580244.4509330895,7,11.82,6135613.853476559,6.714285714285714,19.51685714285714
0011i000004mFIRAA2,Jacaranda B2,Mainstream,East,East,36.63973644855931,28.63956167153505,-27.272727272727266,18,790964.7873522011,6,2.391,1108407.97209158,4.714285714285714,3.637428571428572
0011i000004mHaYAAU,Zebra Spot B1,Mainstream,East,East,70.72181157616052,89.86639031704739,0.0,19,133064.2965027902,5,0.40700000000000003,1313098.6949955183,5.0,3.8663333333333334
0011i000004mKezAAE,Nambogo Bar Kisoga lower streetB2,Low End,East,East,84.73229674393818,80.37454527526937,-16.66666666666667,1,422691.6156450627,9,1.538,2153792.722633918,7.714285714285714,7.066428571428571
0011i000004mKfJAAU,Homeland bar BillyA2,Low End,East,East,76.87815575015104,76.236948170104,-1.8181818181818272,1,643055.8775114923,8,2.173,2706116.546454996,7.857142857142857,8.875885714285713
0011i000004mKfxAAE,Unique Bar Betty A2,Low End,East,East,85.16204979700396,76.10847735057281,-1.8181818181818272,8,487442.732669155,8,1.738,2040233.01411826,7.857142857142857,6.680428571428572
0011i000004mKheAAE,Anicia Bar B2,Low End,East,East,81.41909846313347,80.11215873891865,0.0,1,424465.1436709582,7,1.486,2134294.708504119,7.0,6.846742857142857
0011i000004mP4eAAE,Rafiki Lodge Sipi C2,Mainstream,East,East,44.319098242040916,0.2835557222731069,-7.142857142857139,7,210239.808445109,5,0.7110000000000001,210837.6506682851,4.666666666666667,0.7336666666666667
0011i000004mQalAAE,Nasuna's sports pub B2,Low End,East,East,64.54486866538502,12.311979922699805,0.0,11,225705.903735874,3,0.7000000000000001,257396.51042058654,3.0,0.781
0011i000004mjh0AAA,Andrew's Depot C2,Reseller,East,East,30.337198318760542,35.815741528111474,-50.0,15,1583694.6551676583,8,5.464,2467419.103799861,5.333333333333333,8.302
0011i000004mjxRAAQ,Mukyala katete C2,Reseller,East,East,48.549560658965206,33.64710004149123,-16.66666666666667,8,7551216.695867542,9,25.345,11380386.84155388,7.714285714285714,36.62557142857143
0011i000004nh88AAA,Pub Empire C3,Mainstream,East,East,63.82907129939326,13.3647361705723,-42.85714285714286,16,129367.66824585461,5,0.451,149324.4927383852,3.5,0.5541666666666667
0011i0000057atqAAA,Odikor's Bar MukongoroB2,Mainstream,East,East,77.52474862773693,55.20016310955806,-19.999999999999986,2,520689.3985823011,10,1.657,1162257.353426638,8.333333333333334,3.879166666666667
0011i0000059V51AAE,Colobus cafe mbale,Mainstream,East,East,79.64809792436492,24.54356910739456,-57.89473684210526,9,145631.3226341396,5,0.516,193000.5447003075,3.1666666666666665,0.6286666666666667
0011i000005YJL7AAO,Guangzhou bar & Pork jointB2,Mainstream,West,West,67.46518246441468,7.142769406712091,-27.27272727272728,4,430210.92206919583,4,1.5410000000000001,463303.6321678682,3.142857142857143,1.483142857142857
0011i000005YMxBAAW,Odongo's Enterprises KabarwaB2,Low End,East,East,89.11750195359521,78.8253113139868,-37.25490196078431,8,241794.4732357297,10,0.791,1141903.32061621,7.285714285714286,3.8164285714285713
0011i000005YN2GAAW,G0 B2,Mainstream,East,East,73.71972415690334,64.93558846639243,-30.434782608695656,26,123001.92062234276,5,0.426,350788.4924988725,3.8333333333333335,1.1140666666666668
0011i000005YNFFAA4,Nalumaga Stockist NkonkonjeruB2,Reseller,East,East,72.43589742754443,51.35661324570607,-21.153846153846146,1,554660.1941058591,9,1.8399999999999999,1140258.175088718,7.428571428571429,3.7865714285714285
0011i000005h95QAAQ,Bronze's Bar,Mainstream,East,East,52.187379691333994,12.0340188969124,-66.66666666666666,27,125965.39520054526,5,0.4,143197.85173876028,3.0,0.425
0011i000005hGjiAAE,Council Pub Bwondah B2,Low End,East,East,44.533867865536315,7.225512365024741,-9.090909090909093,8,161076.40244249464,4,0.5,173621.4411404306,3.6666666666666665,0.5681666666666667
0011i000005hGlqAAE,Umbrella Bar Bwondah B2,Low End,East,East,32.94276841200637,0.24135335129857083,-40.0,16,250376.82547782728,5,0.845,250982.5803466696,3.5714285714285716,0.7777142857142857
0011i000005hGnmAAE,Ngobi musik Bwondah B3,Reseller,East,East,25.730425966427035,37.435223611905165,-2.941176470588246,8,1701059.197084031,5,6.007,2718876.8110225643,4.857142857142857,9.046714285714286
0011i000006Iup6AAC,Deep depot C2,Reseller,East,East,98.07547637951073,98.66698932399922,-14.285714285714292,22,35111.0072419494,4,0.1,2633962.943739301,3.5,8.362499999999999
0011i000006IupBAAS,Nulida Hotel C2,Mainstream,East,East,87.37084098473353,59.30696884356466,-14.285714285714292,1,62109.1283401583,2,0.225,152628.4146820951,1.75,0.51425
0011i000006Iv9vAAC,kyenkya and sons C2,Mainstream,East,East,85.77808971411888,65.53910728597972,-63.636363636363654,3,138007.07762486918,6,0.505,400474.4704965856,3.6666666666666665,1.36
0011i000006IvqYAAS,Atlanta hotel C2,Mainstream,East,East,66.61481542746137,25.859328593968442,-75.0,2,127220.8354494652,5,0.45,171593.85400320965,2.857142857142857,0.5671428571428572
0011i000006Iw2qAAC,Bukedde depot C2,Reseller,East,East,50.673530034910584,17.693799170458107,-58.064516129032256,4,2379518.1321001644,7,8.436,2891055.726200026,4.428571428571429,9.90542857142857
0011i000006Iw7vAAC,Katikomu hotel B2,Mainstream,East,East,60.941902971074015,34.072119594401414,-45.45454545454547,15,173777.1996263765,4,0.535,263586.814193437,2.75,0.8105
0011i000006JBOiAAO,Sams bar C2,Low End,East,East,66.14029389117194,15.387130052710702,-100.0,8,147976.61069893138,6,0.517,174886.6464299289,3.0,0.5477142857142857
0011i000006JJHFAA4,Dora's PubB2,Low End,West,West,58.11067625462046,6.310763858394225,-60.0,8,279616.8337740107,8,1.028,298451.39664858225,5.0,1.016857142857143
0011i000006JJK5AAO,Jose Guest House Mukongoro C2,Mainstream,East,East,83.04598305804042,66.57494340845592,-22.448979591836746,2,426099.2781758235,10,1.375,1274789.9977635902,8.166666666666666,4.276833333333333
0011i000006JKFKAA4,The Moon Lighter C1,Mainstream,West,West,1.0022562412560916,13.118521176580089,-25.0,17,345257.7641473232,8,1.124,397389.3732276746,6.4,1.2958000000000003
0011i000006JNudAAG,TEK ENTERPRISES LTD B2,Reseller,West,West,63.92855984312684,53.092214719063975,0.0,7,5388222.157713084,8,18.745,11486839.818683427,8.0,39.888714285714286
